,gp,tp,gpg,apg,pmpg,+/-pg,position_C,position_D,position_F,position_L,position_R,position_W,ppg
10688,79,24,0.11392405063291139,0.189873417721519,0.45569620253164556,-0.189873417721519,0,0,0,1,0,0,0.3
11446,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
4395,69,16,0.014492753623188406,0.21739130434782608,0.7246376811594203,0.0,0,1,0,0,0,0,0.23
4539,69,17,0.014492753623188406,0.2318840579710145,0.2028985507246377,0.0,0,1,0,0,0,0,0.25
4672,68,19,0.04411764705882353,0.23529411764705882,0.47058823529411764,0.0,0,1,0,0,0,0,0.28
16027,72,26,0.16666666666666666,0.19444444444444445,0.7777777777777778,-0.013888888888888888,0,0,0,0,1,0,0.36
16777,75,18,0.06666666666666667,0.17333333333333334,0.8666666666666667,-0.02666666666666667,0,0,0,0,1,0,0.24
17385,77,25,0.1038961038961039,0.22077922077922077,1.1948051948051948,-0.03896103896103896,0,0,0,0,1,0,0.33
1904,47,36,0.23404255319148937,0.5319148936170213,0.3829787234042553,0.0,1,0,0,0,0,0,0.77
2082,48,31,0.25,0.3958333333333333,0.6666666666666666,0.0,1,0,0,0,0,0,0.65
2290,38,12,0.10526315789473684,0.21052631578947367,0.8157894736842105,0.0,1,0,0,0,0,0,0.32
8635,1,0,0.0,0.0,0.0,-2.0,0,0,0,1,0,0,0.0
8961,27,13,0.18518518518518517,0.2962962962962963,0.7777777777777778,-0.8888888888888888,0,0,0,1,0,0,0.48
9417,46,11,0.13043478260869565,0.10869565217391304,0.2608695652173913,-0.391304347826087,0,0,0,1,0,0,0.24
20457,28,5,0.03571428571428571,0.14285714285714285,3.3214285714285716,0.0,0,1,0,0,0,0,0.18
21162,31,5,0.03225806451612903,0.12903225806451613,1.4838709677419355,-0.3225806451612903,0,1,0,0,0,0,0.16
22198,8,0,0.0,0.0,4.625,-0.5,0,1,0,0,0,0,0.0
4210,70,31,0.11428571428571428,0.32857142857142857,0.2,0.0,1,0,0,0,0,0,0.44
4431,26,5,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.0,1,0,0,0,0,0,0.19
4612,17,0,0.0,0.0,0.23529411764705882,0.0,1,0,0,0,0,0,0.0
12075,4,0,0.0,0.0,1.0,-0.75,0,1,0,0,0,0,0.0
12512,33,8,0.0,0.24242424242424243,0.42424242424242425,0.18181818181818182,0,1,0,0,0,0,0.24
13908,3,0,0.0,0.0,0.0,0.3333333333333333,0,1,0,0,0,0,0.0
13077,35,13,0.05714285714285714,0.3142857142857143,1.1428571428571428,0.2,0,1,0,0,0,0,0.37
13666,58,16,0.06896551724137931,0.20689655172413793,1.0517241379310345,-0.3448275862068966,0,1,0,0,0,0,0.28
14379,37,7,0.02702702702702703,0.16216216216216217,1.7567567567567568,-0.40540540540540543,0,1,0,0,0,0,0.19
18242,17,6,0.17647058823529413,0.17647058823529413,0.47058823529411764,0.17647058823529413,0,0,0,1,0,0,0.35
19097,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
19838,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
11109,75,35,0.2,0.26666666666666666,1.6266666666666667,0.25333333333333335,0,0,0,1,0,0,0.47
11600,80,62,0.325,0.45,1.9625,-0.1625,0,0,0,1,0,0,0.78
12554,16,4,0.0,0.25,0.75,-0.75,0,0,0,1,0,0,0.25
19954,86,70,0.46511627906976744,0.3488372093023256,0.27906976744186046,-0.38372093023255816,0,0,0,0,1,0,0.81
21052,26,9,0.23076923076923078,0.11538461538461539,0.07692307692307693,0.07692307692307693,0,0,0,0,1,0,0.35
22107,13,1,0.0,0.07692307692307693,0.0,0.07692307692307693,0,0,0,0,1,0,0.08
8345,78,52,0.3333333333333333,0.3333333333333333,0.1282051282051282,-0.05128205128205128,1,0,0,0,0,0,0.67
8873,52,28,0.19230769230769232,0.34615384615384615,0.15384615384615385,-0.28846153846153844,1,0,0,0,0,0,0.54
9465,26,5,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.0,1,0,0,0,0,0,0.19
15557,22,10,0.3181818181818182,0.13636363636363635,0.0,0.22727272727272727,0,0,0,0,1,0,0.46
16258,16,5,0.1875,0.125,0.0,0.0625,0,0,0,0,1,0,0.31
17111,4,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0
13699,72,12,0.027777777777777776,0.1388888888888889,0.8611111111111112,-0.3888888888888889,0,1,0,0,0,0,0.17
14365,46,8,0.043478260869565216,0.13043478260869565,0.7608695652173914,0.13043478260869565,0,1,0,0,0,0,0.17
15004,46,4,0.043478260869565216,0.043478260869565216,1.1304347826086956,-0.2826086956521739,0,1,0,0,0,0,0.09
12222,72,50,0.125,0.5694444444444444,0.9305555555555556,0.06944444444444445,0,1,0,0,0,0,0.69
13604,62,22,0.14516129032258066,0.20967741935483872,0.967741935483871,-0.016129032258064516,0,1,0,0,0,0,0.36
14161,74,32,0.13513513513513514,0.2972972972972973,0.43243243243243246,0.0,0,1,0,0,0,0,0.43
6532,73,12,0.0410958904109589,0.1232876712328767,0.5616438356164384,-0.1780821917808219,0,0,0,0,1,0,0.16
6789,69,21,0.057971014492753624,0.2463768115942029,1.0144927536231885,-0.4782608695652174,0,0,0,0,1,0,0.3
8163,43,14,0.023255813953488372,0.3023255813953488,0.7674418604651163,-0.11627906976744186,0,0,0,0,1,0,0.33
18962,74,4,0.04054054054054054,0.013513513513513514,1.2297297297297298,-0.5,0,1,0,0,0,0,0.05
19802,19,1,0.05263157894736842,0.0,1.7894736842105263,0.2631578947368421,0,1,0,0,0,0,0.05
20517,33,3,0.0,0.09090909090909091,1.393939393939394,-0.21212121212121213,0,1,0,0,0,0,0.09
8489,47,19,0.10638297872340426,0.2978723404255319,0.3829787234042553,-0.2553191489361702,1,0,0,0,0,0,0.4
8955,40,14,0.125,0.225,0.15,0.15,1,0,0,0,0,0,0.35
9475,12,3,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,1,0,0,0,0,0,0.25
11861,52,14,0.17307692307692307,0.09615384615384616,0.6538461538461539,-0.46153846153846156,1,0,0,0,0,0,0.27
12313,56,31,0.19642857142857142,0.35714285714285715,0.48214285714285715,-0.42857142857142855,1,0,0,0,0,0,0.55
14249,63,20,0.06349206349206349,0.25396825396825395,0.5555555555555556,-0.2698412698412698,1,0,0,0,0,0,0.32
11201,80,21,0.0625,0.2,0.6,0.025,0,1,0,0,0,0,0.26
11802,74,22,0.04054054054054054,0.25675675675675674,0.7297297297297297,0.2972972972972973,0,1,0,0,0,0,0.3
12392,73,20,0.0410958904109589,0.2328767123287671,1.0410958904109588,0.0684931506849315,0,1,0,0,0,0,0.27
16034,62,26,0.0967741935483871,0.3225806451612903,0.7096774193548387,-0.11290322580645161,0,1,0,0,0,0,0.42
16912,15,6,0.13333333333333333,0.26666666666666666,1.8,-0.26666666666666666,0,1,0,0,0,0,0.4
17397,49,24,0.10204081632653061,0.3877551020408163,0.9183673469387755,0.061224489795918366,0,1,0,0,0,0,0.49
9347,69,22,0.13043478260869565,0.18840579710144928,1.289855072463768,-0.21739130434782608,0,1,0,0,0,0,0.32
9722,70,33,0.24285714285714285,0.22857142857142856,0.22857142857142856,-0.24285714285714285,0,1,0,0,0,0,0.47
10328,33,10,0.09090909090909091,0.21212121212121213,0.06060606060606061,-0.3939393939393939,0,1,0,0,0,0,0.3
8353,78,50,0.2564102564102564,0.38461538461538464,0.15384615384615385,0.10256410256410256,0,0,0,0,1,0,0.64
8708,80,72,0.3875,0.5125,0.2375,0.45,0,0,0,0,1,0,0.9
9204,77,55,0.16883116883116883,0.5454545454545454,0.18181818181818182,0.12987012987012986,0,0,0,0,1,0,0.71
13473,74,44,0.20270270270270271,0.3918918918918919,1.0810810810810811,0.12162162162162163,0,0,0,0,1,0,0.6
14376,36,7,0.05555555555555555,0.1388888888888889,1.6111111111111112,0.16666666666666666,0,0,0,0,1,0,0.19
15045,14,2,0.07142857142857142,0.07142857142857142,1.1428571428571428,-0.2857142857142857,0,0,0,0,1,0,0.14
9917,22,5,0.0,0.22727272727272727,0.9090909090909091,-0.13636363636363635,0,1,0,0,0,0,0.23
10316,64,12,0.03125,0.15625,0.828125,-0.46875,0,1,0,0,0,0,0.19
10882,14,1,0.0,0.07142857142857142,0.2857142857142857,-0.2857142857142857,0,1,0,0,0,0,0.07
9423,63,11,0.047619047619047616,0.12698412698412698,1.4285714285714286,0.2857142857142857,0,1,0,0,0,0,0.18
9882,54,10,0.018518518518518517,0.16666666666666666,0.42592592592592593,-0.14814814814814814,0,1,0,0,0,0,0.19
10475,18,0,0.0,0.0,0.2222222222222222,-0.4444444444444444,0,1,0,0,0,0,0.0
24960,69,15,0.057971014492753624,0.15942028985507245,1.6521739130434783,0.14492753623188406,0,0,0,1,0,0,0.22
25765,79,19,0.08860759493670886,0.1518987341772152,1.3037974683544304,-0.16455696202531644,0,0,0,1,0,0,0.24
26915,61,4,0.01639344262295082,0.04918032786885246,2.8852459016393444,-0.14754098360655737,0,0,0,1,0,0,0.07
7019,74,37,0.24324324324324326,0.25675675675675674,0.4189189189189189,-0.32432432432432434,0,0,0,1,0,0,0.5
7315,59,43,0.288135593220339,0.4406779661016949,0.8983050847457628,-0.2542372881355932,0,0,0,1,0,0,0.73
7678,73,37,0.1780821917808219,0.3287671232876712,0.6575342465753424,-0.3424657534246575,0,0,0,1,0,0,0.51
23386,71,12,0.014084507042253521,0.15492957746478872,0.8028169014084507,-0.1267605633802817,0,1,0,0,0,0,0.17
24166,70,11,0.0,0.15714285714285714,0.6285714285714286,0.0,0,1,0,0,0,0,0.16
25298,26,1,0.0,0.038461538461538464,0.7307692307692307,-0.11538461538461539,0,1,0,0,0,0,0.04
4428,39,5,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.0,0,0,0,1,0,0,0.13
4564,17,6,0.058823529411764705,0.29411764705882354,0.6470588235294118,0.0,0,0,0,1,0,0,0.35
5286,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
10288,72,17,0.027777777777777776,0.20833333333333334,1.1666666666666667,-0.3472222222222222,0,1,0,0,0,0,0.24
10727,78,18,0.0641025641025641,0.16666666666666666,0.6025641025641025,-0.358974358974359,0,1,0,0,0,0,0.23
11297,75,11,0.04,0.10666666666666667,0.7466666666666667,-0.37333333333333335,0,1,0,0,0,0,0.15
20186,60,25,0.18333333333333332,0.23333333333333334,1.5666666666666667,0.05,1,0,0,0,0,0,0.42
21054,45,9,0.1111111111111111,0.08888888888888889,0.4,-0.13333333333333333,1,0,0,0,0,0,0.2
21813,72,14,0.09722222222222222,0.09722222222222222,0.9027777777777778,-0.2777777777777778,1,0,0,0,0,0,0.19
5408,60,4,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.0,0,1,0,0,0,0,0.07
5539,69,10,0.11594202898550725,0.028985507246376812,0.7536231884057971,0.0,0,1,0,0,0,0,0.15
5687,70,6,0.04285714285714286,0.04285714285714286,0.2857142857142857,0.0,0,1,0,0,0,0,0.09
7090,70,18,0.07142857142857142,0.18571428571428572,0.37142857142857144,-0.37142857142857144,0,1,0,0,0,0,0.26
7493,25,6,0.08,0.16,0.16,-0.04,0,1,0,0,0,0,0.24
7831,45,6,0.044444444444444446,0.08888888888888889,0.2,-0.15555555555555556,0,1,0,0,0,0,0.13
7034,68,33,0.11764705882352941,0.36764705882352944,0.7205882352941176,-0.17647058823529413,0,1,0,0,0,0,0.49
7384,78,26,0.05128205128205128,0.28205128205128205,0.38461538461538464,0.10256410256410256,0,1,0,0,0,0,0.33
7818,67,9,0.014925373134328358,0.11940298507462686,0.208955223880597,-0.40298507462686567,0,1,0,0,0,0,0.13
23695,3,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0
26184,1,0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0.0
27060,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0.0
27952,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0
31423,31,3,0.0,0.0967741935483871,0.3225806451612903,-0.03225806451612903,0,1,0,0,0,0,0.1
32486,19,0,0.0,0.0,0.10526315789473684,-0.10526315789473684,0,1,0,0,0,0,0.0
3217,39,21,0.28205128205128205,0.2564102564102564,0.10256410256410256,0.0,0,0,0,0,1,0,0.54
3308,58,54,0.5172413793103449,0.41379310344827586,0.06896551724137931,0.0,0,0,0,0,1,0,0.93
4150,1,2,1.0,1.0,0.0,0.0,0,0,0,0,1,0,2.0
35551,56,16,0.10714285714285714,0.17857142857142858,0.21428571428571427,0.14285714285714285,0,0,0,0,1,0,0.29
36430,34,11,0.11764705882352941,0.20588235294117646,0.11764705882352941,-0.23529411764705882,0,0,0,0,1,0,0.32
37674,2,1,0.0,0.5,1.0,0.5,0,0,0,0,1,0,0.5
22534,62,19,0.06451612903225806,0.24193548387096775,0.22580645161290322,0.0967741935483871,1,0,0,0,0,0,0.31
23296,66,18,0.13636363636363635,0.13636363636363635,0.3333333333333333,-0.06060606060606061,1,0,0,0,0,0,0.27
24176,56,10,0.03571428571428571,0.14285714285714285,0.6428571428571429,-0.05357142857142857,1,0,0,0,0,0,0.18
12173,62,63,0.27419354838709675,0.7419354838709677,2.4838709677419355,0.45161290322580644,1,0,0,0,0,0,1.02
12727,80,85,0.2875,0.775,1.4375,0.4625,1,0,0,0,0,0,1.06
13406,73,60,0.2328767123287671,0.589041095890411,0.958904109589041,0.3150684931506849,1,0,0,0,0,0,0.82
24180,70,10,0.02857142857142857,0.11428571428571428,0.8571428571428571,-0.04285714285714286,0,1,0,0,0,0,0.14
25038,50,10,0.06,0.14,0.56,0.12,0,1,0,0,0,0,0.2
26111,21,2,0.047619047619047616,0.047619047619047616,0.8571428571428571,0.19047619047619047,0,1,0,0,0,0,0.1
38694,11,0,0.0,0.0,2.1818181818181817,0.0,0,0,0,0,1,0,0.0
39192,53,10,0.1509433962264151,0.03773584905660377,1.830188679245283,-0.03773584905660377,0,0,0,0,1,0,0.19
40467,3,0,0.0,0.0,5.666666666666667,0.0,0,0,0,0,1,0,0.0
31028,82,29,0.13414634146341464,0.21951219512195122,1.048780487804878,-0.036585365853658534,1,0,0,0,0,0,0.35
31837,82,34,0.18292682926829268,0.23170731707317074,1.0975609756097562,-0.17073170731707318,1,0,0,0,0,0,0.42
33031,62,9,0.06451612903225806,0.08064516129032258,1.064516129032258,-0.03225806451612903,1,0,0,0,0,0,0.15
7240,78,96,0.5641025641025641,0.6666666666666666,0.41025641025641024,0.44871794871794873,0,0,0,1,0,0,1.23
7589,78,93,0.6410256410256411,0.5512820512820513,0.3076923076923077,0.6794871794871795,0,0,0,1,0,0,1.19
11238,27,17,0.2222222222222222,0.4074074074074074,0.0,-0.37037037037037035,0,0,0,1,0,0,0.63
11102,74,36,0.13513513513513514,0.35135135135135137,0.40540540540540543,0.17567567567567569,1,0,0,0,0,0,0.49
11850,62,16,0.06451612903225806,0.1935483870967742,0.5,0.04838709677419355,1,0,0,0,0,0,0.26
12644,1,0,0.0,0.0,0.0,2.0,1,0,0,0,0,0,0.0
9375,10,18,0.5,1.3,2.2,1.0,0,1,0,0,0,0,1.8
9795,20,23,0.2,0.95,1.25,0.3,0,1,0,0,0,0,1.15
10831,6,4,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,1,0,0,0,0,0.67
8012,78,45,0.10256410256410256,0.47435897435897434,0.1794871794871795,0.01282051282051282,0,0,0,0,1,0,0.58
8350,72,51,0.1388888888888889,0.5694444444444444,0.05555555555555555,0.027777777777777776,0,0,0,0,1,0,0.71
9018,8,4,0.25,0.25,0.0,-0.25,0,0,0,0,1,0,0.5
41575,78,42,0.19230769230769232,0.34615384615384615,0.44871794871794873,-0.3717948717948718,0,0,0,0,1,0,0.54
42891,24,8,0.20833333333333334,0.125,0.9166666666666666,0.125,0,0,0,0,1,0,0.33
43611,33,14,0.21212121212121213,0.21212121212121213,0.8181818181818182,-0.42424242424242425,0,0,0,0,1,0,0.42
34230,5,0,0.0,0.0,0.8,0.0,0,1,0,0,0,0,0.0
36008,3,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0
36559,37,6,0.05405405405405406,0.10810810810810811,0.10810810810810811,-0.16216216216216217,0,1,0,0,0,0,0.16
10588,65,42,0.3076923076923077,0.3384615384615385,1.1846153846153846,-0.015384615384615385,0,0,0,0,1,0,0.65
11063,69,43,0.36231884057971014,0.2608695652173913,1.173913043478261,-0.21739130434782608,0,0,0,0,1,0,0.62
11603,73,61,0.3698630136986301,0.4657534246575342,1.8767123287671232,-0.0684931506849315,0,0,0,0,1,0,0.84
11328,30,7,0.1,0.13333333333333333,0.06666666666666667,-0.23333333333333334,1,0,0,0,0,0,0.23
11975,41,4,0.024390243902439025,0.07317073170731707,0.24390243902439024,-0.12195121951219512,1,0,0,0,0,0,0.1
12684,4,0,0.0,0.0,0.5,-0.5,1,0,0,0,0,0,0.0
11364,18,4,0.1111111111111111,0.1111111111111111,0.0,-0.1111111111111111,0,0,0,1,0,0,0.22
12401,26,18,0.34615384615384615,0.34615384615384615,0.15384615384615385,-0.11538461538461539,0,0,0,1,0,0,0.69
13217,4,1,0.25,0.0,0.0,-0.25,0,0,0,1,0,0,0.25
17911,73,46,0.2054794520547945,0.4246575342465753,0.821917808219178,-0.1232876712328767,1,0,0,0,0,0,0.63
18598,68,46,0.1323529411764706,0.5441176470588235,1.6029411764705883,0.058823529411764705,1,0,0,0,0,0,0.68
19603,45,12,0.1111111111111111,0.15555555555555556,0.2222222222222222,-0.2,1,0,0,0,0,0,0.27
41093,28,9,0.03571428571428571,0.2857142857142857,0.42857142857142855,0.21428571428571427,1,0,0,0,0,0,0.32
41964,43,10,0.09302325581395349,0.13953488372093023,0.18604651162790697,-0.09302325581395349,1,0,0,0,0,0,0.23
43222,4,0,0.0,0.0,1.0,0.5,1,0,0,0,0,0,0.0
42632,70,24,0.15714285714285714,0.18571428571428572,0.5142857142857142,-0.2,1,0,0,0,0,0,0.34
43555,41,17,0.1951219512195122,0.21951219512195122,0.14634146341463414,-0.21951219512195122,1,0,0,0,0,0,0.42
44324,59,44,0.3898305084745763,0.3559322033898305,0.3728813559322034,-0.1864406779661017,1,0,0,0,0,0,0.75
27556,56,16,0.10714285714285714,0.17857142857142858,1.0,0.03571428571428571,0,1,0,0,0,0,0.29
28465,75,16,0.04,0.17333333333333334,1.1466666666666667,0.013333333333333334,0,1,0,0,0,0,0.21
29386,75,16,0.04,0.17333333333333334,1.1466666666666667,0.013333333333333334,0,1,0,0,0,0,0.21
32472,7,0,0.0,0.0,6.0,-0.2857142857142857,0,1,0,0,0,0,0.0
33117,50,5,0.0,0.1,2.64,-0.28,0,1,0,0,0,0,0.1
34105,23,2,0.0,0.08695652173913043,1.565217391304348,0.08695652173913043,0,1,0,0,0,0,0.09
16037,66,26,0.030303030303030304,0.36363636363636365,1.2424242424242424,0.10606060606060606,0,1,0,0,0,0,0.39
16761,63,20,0.047619047619047616,0.2698412698412698,1.3650793650793651,0.1111111111111111,0,1,0,0,0,0,0.32
17433,49,19,0.04081632653061224,0.3469387755102041,1.0612244897959184,0.40816326530612246,0,1,0,0,0,0,0.39
38493,11,2,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091,0,0,0,0,1,0,0.18
39543,3,0,0.0,0.0,0.0,-0.6666666666666666,0,0,0,0,1,0,0.0
40428,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0
31145,33,19,0.24242424242424243,0.3333333333333333,0.36363636363636365,0.12121212121212122,0,0,0,1,0,0,0.58
31994,62,18,0.11290322580645161,0.1774193548387097,0.3870967741935484,-0.0967741935483871,0,0,0,1,0,0,0.29
32982,23,11,0.2608695652173913,0.21739130434782608,0.08695652173913043,0.13043478260869565,0,0,0,1,0,0,0.48
38270,68,13,0.08823529411764706,0.10294117647058823,0.25,-0.07352941176470588,1,0,0,0,0,0,0.19
39343,65,4,0.03076923076923077,0.03076923076923077,0.15384615384615385,-0.1076923076923077,1,0,0,0,0,0,0.06
40348,13,1,0.07692307692307693,0.0,0.15384615384615385,-0.38461538461538464,1,0,0,0,0,0,0.08
31462,15,2,0.0,0.13333333333333333,1.8666666666666667,-0.26666666666666666,0,0,0,1,0,0,0.13
33309,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
34207,3,0,0.0,0.0,0.6666666666666666,-0.3333333333333333,0,0,0,1,0,0,0.0
37531,25,5,0.12,0.08,0.24,-0.08,1,0,0,0,0,0,0.2
39453,2,1,0.0,0.5,2.0,0.5,1,0,0,0,0,0,0.5
40445,2,0,0.0,0.0,1.0,-0.5,1,0,0,0,0,0,0.0
19170,7,0,0.0,0.0,0.8571428571428571,-0.14285714285714285,0,1,0,0,0,0,0.0
19763,63,3,0.0,0.047619047619047616,1.7301587301587302,0.031746031746031744,0,1,0,0,0,0,0.05
20680,8,0,0.0,0.0,1.5,-0.25,0,1,0,0,0,0,0.0
27577,58,15,0.017241379310344827,0.2413793103448276,0.27586206896551724,0.25862068965517243,0,1,0,0,0,0,0.26
28730,69,3,0.014492753623188406,0.028985507246376812,0.36231884057971014,-0.13043478260869565,0,1,0,0,0,0,0.04
29651,69,3,0.014492753623188406,0.028985507246376812,0.36231884057971014,-0.13043478260869565,0,1,0,0,0,0,0.04
37103,78,36,0.2692307692307692,0.19230769230769232,0.358974358974359,-0.07692307692307693,0,0,0,0,1,0,0.46
37978,78,38,0.1794871794871795,0.3076923076923077,0.2564102564102564,0.14102564102564102,0,0,0,0,1,0,0.49
38995,60,24,0.13333333333333333,0.26666666666666666,0.2,-0.1,0,0,0,0,1,0,0.4
27943,57,1,0.0,0.017543859649122806,1.5789473684210527,-0.017543859649122806,0,1,0,0,0,0,0.02
28738,43,3,0.0,0.06976744186046512,1.5348837209302326,0.046511627906976744,0,1,0,0,0,0,0.07
29659,43,3,0.0,0.06976744186046512,1.5348837209302326,0.046511627906976744,0,1,0,0,0,0,0.07
27581,62,14,0.12903225806451613,0.0967741935483871,0.532258064516129,-0.16129032258064516,0,0,0,0,1,0,0.23
28605,53,7,0.05660377358490566,0.07547169811320754,0.5660377358490566,-0.05660377358490566,0,0,0,0,1,0,0.13
29526,53,7,0.05660377358490566,0.07547169811320754,0.5660377358490566,-0.05660377358490566,0,0,0,0,1,0,0.13
20140,73,30,0.1506849315068493,0.2602739726027397,0.8493150684931506,0.1917808219178082,0,0,0,0,1,0,0.41
21147,22,5,0.13636363636363635,0.09090909090909091,0.6363636363636364,-0.36363636363636365,0,0,0,0,1,0,0.23
22026,18,3,0.05555555555555555,0.1111111111111111,0.7777777777777778,-0.1111111111111111,0,0,0,0,1,0,0.17
28672,63,5,0.0,0.07936507936507936,1.6349206349206349,-0.30158730158730157,0,1,0,0,0,0,0.08
29593,63,5,0.0,0.07936507936507936,1.6349206349206349,-0.30158730158730157,0,1,0,0,0,0,0.08
31595,5,0,0.0,0.0,0.4,-0.2,0,1,0,0,0,0,0.0
9877,37,10,0.16216216216216217,0.10810810810810811,0.9459459459459459,-0.6486486486486487,0,0,0,1,0,0,0.27
10294,47,15,0.19148936170212766,0.1276595744680851,1.4893617021276595,-0.1276595744680851,0,0,0,1,0,0,0.32
10772,34,11,0.11764705882352941,0.20588235294117646,1.5588235294117647,-0.3235294117647059,0,0,0,1,0,0,0.32
42703,59,19,0.13559322033898305,0.1864406779661017,0.1016949152542373,-0.11864406779661017,0,1,0,0,0,0,0.32
43991,12,1,0.08333333333333333,0.0,0.3333333333333333,-0.6666666666666666,0,1,0,0,0,0,0.08
44686,43,14,0.06976744186046512,0.2558139534883721,0.27906976744186046,-0.16279069767441862,0,1,0,0,0,0,0.33
30243,58,23,0.10344827586206896,0.29310344827586204,0.7931034482758621,-0.034482758620689655,0,0,0,1,0,0,0.4
31375,19,5,0.05263157894736842,0.21052631578947367,0.7368421052631579,0.2631578947368421,0,0,0,1,0,0,0.26
32109,55,11,0.10909090909090909,0.09090909090909091,0.6909090909090909,-0.07272727272727272,0,0,0,1,0,0,0.2
17739,2,0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0.0
18078,53,20,0.16981132075471697,0.20754716981132076,1.0754716981132075,0.20754716981132076,1,0,0,0,0,0,0.38
18772,48,17,0.14583333333333334,0.20833333333333334,0.9166666666666666,-0.041666666666666664,1,0,0,0,0,0,0.35
30347,62,15,0.11290322580645161,0.12903225806451613,0.3387096774193548,-0.04838709677419355,0,0,0,1,0,0,0.24
31225,72,13,0.09722222222222222,0.08333333333333333,0.5416666666666666,-0.1527777777777778,0,0,0,1,0,0,0.18
32282,62,4,0.016129032258064516,0.04838709677419355,0.1935483870967742,-0.27419354838709675,0,0,0,1,0,0,0.07
19818,7,1,0.0,0.14285714285714285,0.2857142857142857,-0.14285714285714285,0,0,0,1,0,0,0.14
20418,30,7,0.06666666666666667,0.16666666666666666,0.2,-0.5,0,0,0,1,0,0,0.23
21962,21,5,0.19047619047619047,0.047619047619047616,0.2857142857142857,-0.23809523809523808,0,0,0,1,0,0,0.24
27084,2,0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,0.0
28882,1,0,0.0,0.0,0.0,-1.0,0,0,0,0,1,0,0.0
29803,1,0,0.0,0.0,0.0,-1.0,0,0,0,0,1,0,0.0
33052,58,8,0.0,0.13793103448275862,0.20689655172413793,0.08620689655172414,0,1,0,0,0,0,0.14
34076,13,2,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.38461538461538464,0,1,0,0,0,0,0.15
35122,5,0,0.0,0.0,0.0,0.4,0,1,0,0,0,0,0.0
41404,7,0,0.0,0.0,0.8571428571428571,0.0,1,0,0,0,0,0,0.0
42341,16,0,0.0,0.0,0.25,0.0,1,0,0,0,0,0,0.0
44950,8,2,0.125,0.125,0.25,-0.25,1,0,0,0,0,0,0.25
42347,70,87,0.4,0.8428571428571429,1.1714285714285715,0.35714285714285715,0,0,0,0,0,1,1.24
43252,53,69,0.5471698113207547,0.7547169811320755,0.8679245283018868,0.49056603773584906,0,0,0,0,0,1,1.3
44221,64,73,0.484375,0.65625,1.421875,0.140625,0,0,0,0,0,1,1.14
18288,42,4,0.023809523809523808,0.07142857142857142,0.7380952380952381,-0.21428571428571427,0,1,0,0,0,0,0.1
18918,55,7,0.05454545454545454,0.07272727272727272,0.9636363636363636,0.14545454545454545,0,1,0,0,0,0,0.13
19762,59,3,0.0,0.05084745762711865,0.5084745762711864,-0.4915254237288136,0,1,0,0,0,0,0.05
14107,68,41,0.14705882352941177,0.45588235294117646,2.5294117647058822,0.20588235294117646,0,1,0,0,0,0,0.6
14815,52,26,0.15384615384615385,0.34615384615384615,2.076923076923077,-0.5192307692307693,0,1,0,0,0,0,0.5
